symbol,side,entry_time,allowed,reason,universe_state,quality_decision,structure_decision,risk_pct,leverage,target_policy,setup_type,trend_context,volatility_regime
PYTHUSDT,short,2026-02-22 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-22 12:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,ignition,trend,high
UNIUSDT,short,2026-02-22 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,long,2026-02-22 12:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
INJUSDT,long,2026-02-22 12:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
JUPUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,long,2026-02-22 12:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
UNIUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,long,2026-02-22 12:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
FILUSDT,long,2026-02-22 12:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
JUPUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,long,2026-02-22 12:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
DOGEUSDT,short,2026-02-22 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
JUPUSDT,short,2026-02-22 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-22 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-22 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,long,2026-02-22 12:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
API3USDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,long,2026-02-22 13:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
POLUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-22 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,long,2026-02-22 13:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
SOLUSDT,short,2026-02-22 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,long,2026-02-22 13:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,range_rotation,trend,normal
DOGEUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
API3USDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,range_rotation,trend,normal
DOGEUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
LTCUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
ONDOUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PENDLEUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
SANDUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
SOLUSDT,short,2026-02-22 13:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
XRPUSDT,long,2026-02-22 13:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
API3USDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,long,2026-02-22 14:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
FILUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-22 14:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,breakout,trend,high
XRPUSDT,short,2026-02-22 14:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
JUPUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 14:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,long,2026-02-22 14:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
SOLUSDT,long,2026-02-22 14:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
BNBUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,short,2026-02-22 14:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,breakout,trend,normal
FETUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 14:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,long,2026-02-22 14:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
BTCUSDT,short,2026-02-22 14:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,breakout,trend,normal
FILUSDT,long,2026-02-22 14:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
LDOUSDT,long,2026-02-22 14:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
LTCUSDT,short,2026-02-22 14:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,long,2026-02-22 14:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
POLUSDT,long,2026-02-22 14:45:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
PYTHUSDT,short,2026-02-22 14:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 14:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 14:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 14:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,normal
DOGEUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,long,2026-02-22 15:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
SOLUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 15:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-22 15:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 15:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-22 15:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 15:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 15:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-22 15:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 15:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,short,2026-02-22 15:45:00,False,candle_type_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,pullback_resumption,trend,normal
LINKUSDT,short,2026-02-22 15:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 16:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-22 16:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 16:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-22 16:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-22 16:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 16:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,normal
DOGEUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
JUPUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,short,2026-02-22 17:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 17:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,long,2026-02-22 18:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
ONDOUSDT,short,2026-02-22 18:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-22 18:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-22 18:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-22 19:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 19:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-22 19:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
JUPUSDT,short,2026-02-22 19:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-22 19:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-22 19:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-22 19:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-22 20:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-22 20:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BCHUSDT,short,2026-02-22 20:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-22 20:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-22 20:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
