symbol,side,entry_time,exit_time,entry,stop,exit,r_mult,source,kind,setup_type,trend_context,volatility_regime,structure_type,confidence_hint,target_policy,risk_grade,exit_reason,bars_held,risk_plan_reason,target_rr,stop_pct
DOGEUSDT,short,2026-02-05T15:30:00,2026-02-05T20:15:00,0.09485,0.09733981,0.09024385,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,79.0,allow_wider_trend_target,A,take_profit,19,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=2.486916|vol_state=surge|candle=bull_impulse|prev_candle=bear_impulse|liq=none|pos=0.214669|prev_pos=0.030726|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T15:45:00,2026-02-05T20:15:00,0.09415,0.09662144,0.08957784,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,83.0,allow_wider_trend_target,A,take_profit,18,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.567777|vol_state=above_average|candle=bear_rejection|prev_candle=bull_impulse|liq=none|pos=0.152603|prev_pos=0.214669|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=surge|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T16:00:00,2026-02-05T20:15:00,0.09312,0.0955644,0.08859786,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,84.0,allow_wider_trend_target,A,take_profit,17,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.44963|vol_state=above_average|candle=bear_impulse|prev_candle=bear_rejection|liq=none|pos=0.060144|prev_pos=0.152603|quality=71.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=surge|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T20:15:00,2026-02-05T21:00:00,0.08868,0.09100785,0.09100785,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,81.0,allow_wider_trend_target,A,stop_loss,3,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=3.087082|vol_state=surge|candle=neutral|prev_candle=bear_rejection|liq=none|pos=0.092934|prev_pos=0.015987|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T20:30:00,2026-02-06T00:00:00,0.09004,0.09240355,0.08566743,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,84.0,allow_wider_trend_target,A,take_profit,14,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.799075|vol_state=above_average|candle=neutral|prev_candle=neutral|liq=none|pos=0.179504|prev_pos=0.092934|quality=71.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T20:45:00,2026-02-06T00:00:00,0.08903,0.09136704,0.08470648,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,80.0,allow_wider_trend_target,A,take_profit,13,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.342921|vol_state=above_average|candle=neutral|prev_candle=neutral|liq=none|pos=0.115213|prev_pos=0.179504|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T21:00:00,2026-02-05T23:00:00,0.0889,0.09123363,0.09123363,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,83.0,allow_wider_trend_target,A,stop_loss,8,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.579387|vol_state=above_average|candle=bear_rejection|prev_candle=neutral|liq=none|pos=0.106938|prev_pos=0.115213|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T21:15:00,2026-02-06T00:00:00,0.09008,0.0924446,0.08570549,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,83.0,allow_wider_trend_target,A,take_profit,11,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.611483|vol_state=above_average|candle=bull_rejection|prev_candle=bear_rejection|liq=none|pos=0.18205|prev_pos=0.106938|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T22:00:00,2026-02-05T23:00:00,0.08887,0.09120284,0.09120284,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,80.0,allow_wider_trend_target,A,stop_loss,4,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.263941|vol_state=above_average|candle=neutral|prev_candle=indecision|liq=none|pos=0.113169|prev_pos=0.072368|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T22:15:00,2026-02-06T00:00:00,0.08985,0.09220856,0.08548666,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,80.0,allow_wider_trend_target,A,take_profit,7,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.827792|vol_state=surge|candle=bull_rejection|prev_candle=neutral|liq=none|pos=0.211859|prev_pos=0.113169|quality=65.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
